code||title||nickname||content||stars||symp||notSymp||reviewDate
10062||프레데터 2||unde****||프레데터 1편에서의 못다한 아쉬움을 2편에서 상당히 충족 시켜줬다.  ||10||0||0||08/09/18 23:43:00.000000
10062||프레데터 2||ccw4****||주인공이 바뀌어서 ...  ||10||0||0||07/08/04 17:11:00.000000
10062||프레데터 2||kcch****||good  ||7||0||0||06/12/28 18:33:00.000000
10062||프레데터 2||bepl****||철저하게 완벽한 오락영화!! 1편과 쌍벽을 이루는 수작!!  ||10||0||0||05/01/29 01:15:00.000000
10062||프레데터 2||추억(west****)||전작에 비해 아쉬움이 많은  ||5||1||1||16/02/07 20:32:00.000000
10062||프레데터 2||퍼플로지(dhka****)||프레데터라는 캐릭터를 좀더 알아가는데 의의가 있다. 시리즈로 끌고가기엔 각본가 토머스형제에게 철학이 부재했다. 스티븐홉킨스의 드라마24는 굉장했지만 단편영화에선 존맥티어난보다 루즈하다. 리썰웨폰의 대니글로버는 홀로 마초적인 주연을 맡기엔 넘 섬세하다.  ||7||1||1||14/01/29 03:01:00.000000
10062||프레데터 2||evil****||전편에 비해선 심각한 수준.  ||4||1||1||08/02/15 02:38:00.000000
10062||프레데터 2||vvab****||이건... 도대체... 뭐냐?  ||4||1||1||07/02/19 15:41:00.000000
10062||프레데터 2||zeed****||뭐냐-_-  ||5||1||1||06/07/27 23:55:00.000000
10062||프레데터 2||hana****||1편과 비교하기엔 좀 무리인것 같다. 개인적으론 별로였던것 같다.  ||4||1||1||05/01/05 21:38:00.000000
10062||프레데터 2||루피(xx41****)||머 이리 허무하게 당하냐  ||6||4||4||13/10/01 11:38:00.000000
10062||프레데터 2||사파이어(galu****)||프레데터가 프로메테우스의 엔지니어의 미래모습이 아닐까싶음...투구벗은모습은 완전다르지만, 투구쓴 모습은 엔지니어와 프레데터가 많이 외관상 비슷하다. 어차피 시나리오는 끝이 없지만 인간모습의 엔지니어가 일종의 변종이나 실험실패로 프레데터로 변한거일수도  ||10||0||1||17/06/09 02:21:00.000000
10062||프레데터 2||개작두(spar****)||존 매티어난 감독의 창조물을 어떻게 도시와 맞물리게 할까에 대한 스티븐 홉킨스 감독의 고민의 결과물  ||10||0||1||17/05/17 02:38:00.000000
